Time[ms], Volt[V], Angle[degree], AngleVel[rad/s]
11998, 2.480, 58.799, -18.698
12000, 2.477, 60.732, -18.524
12002, 2.474, 62.578, -18.311
12004, 2.471, 64.600, -18.256
12006, 2.468, 66.357, -17.981
12008, 2.465, 68.291, -17.890
12010, 2.462, 70.049, -17.657
12012, 2.459, 71.543, -17.243
12014, 2.456, 73.389, -17.144
12016, 2.453, 75.146, -16.980
12018, 2.450, 76.816, -16.760
12020, 2.447, 78.486, -16.572
12022, 2.444, 80.068, -16.321
12024, 2.441, 81.826, -16.226
12026, 2.438, 83.320, -15.941
12028, 2.435, 84.990, -15.833
12030, 2.431, 86.484, -15.579
12032, 2.428, 88.066, -15.420
12034, 2.425, 89.648, -15.274
12036, 2.422, 91.143, -15.076
12038, 2.419, 92.637, -14.890
12040, 2.416, 94.131, -14.726
12042, 2.413, 95.625, -14.572
12044, 2.410, 97.119, -14.434
12046, 2.407, 98.701, -14.379
12048, 2.404, 100.020, -14.122
12050, 2.401, 101.426, -13.953
12052, 2.398, 103.096, -14.010
12054, 2.395, 104.414, -13.788
12056, 2.392, 105.908, -13.719
12058, 2.389, 107.227, -13.519
12060, 2.386, 108.633, -13.409
12062, 2.383, 110.215, -13.446
12064, 2.380, 111.533, -13.272
12066, 2.377, 113.027, -13.251
12068, 2.374, 114.521, -13.234
12070, 2.371, 115.840, -13.080
12072, 2.368, 117.334, -13.077
12074, 2.365, 118.652, -12.938
12076, 2.362, 120.146, -12.948
12078, 2.359, 121.641, -12.958
12080, 2.356, 123.135, -12.964
12082, 2.353, 124.541, -12.904
12084, 2.350, 126.211, -13.058
12086, 2.347, 127.705, -13.057
12088, 2.344, 129.023, -12.916
12090, 2.341, 130.693, -13.070
12092, 2.338, 132.188, -13.066
12094, 2.335, 133.682, -13.056
12096, 2.332, 135.176, -13.063
12098, 2.329, 136.846, -13.204
12100, 2.326, 138.340, -13.195
12102, 2.323, 139.922, -13.246
12104, 2.320, 141.504, -13.303
12106, 2.317, 143.086, -13.348
12108, 2.314, 144.844, -13.529
12110, 2.311, 146.514, -13.627
12112, 2.308, 148.184, -13.716
12114, 2.305, 149.854, -13.795
12116, 2.303, 151.523, -13.866
12118, 2.300, 153.281, -14.004
12120, 2.297, 154.863, -13.982
12122, 2.294, 156.709, -14.179
12124, 2.291, 158.467, -14.279
12126, 2.288, 160.225, -14.386
12128, 2.285, 162.158, -14.616
12130, 2.282, 164.004, -14.755
12132, 2.279, 165.938, -14.951
12134, 2.276, 167.695, -14.979
12136, 2.273, 169.717, -15.230
12138, 2.270, 171.650, -15.383
12140, 2.267, 173.496, -15.449
12142, 2.264, 175.518, -15.653
12144, 2.261, 177.451, -15.764
12146, 2.258, 179.648, -16.077
12148, 2.255, 181.582, -16.149
12150, 2.252, 183.516, -16.220
12152, 2.249, 185.537, -16.350
12154, 2.246, 187.559, -16.471
12156, 2.243, 189.580, -16.580
12158, 2.240, 191.514, -16.609
12160, 2.238, 193.447, -16.633
12162, 2.235, 195.645, -16.868
12164, 2.232, 197.490, -16.802
12166, 2.229, 199.688, -17.015
12168, 2.226, 201.533, -16.929
12170, 2.223, 203.730, -17.138
12172, 2.220, 205.664, -17.121
12174, 2.217, 207.598, -17.098
12176, 2.214, 209.619, -17.149
12178, 2.211, 211.465, -17.059
12180, 2.208, 213.574, -17.181
12182, 2.205, 215.508, -17.158
12184, 2.202, 217.529, -17.204
12186, 2.199, 219.463, -17.176
12188, 2.197, 221.133, -16.940
12190, 2.194, 222.891, -16.791
12192, 2.191, 224.648, -16.666
12194, 2.188, 226.846, -16.898
12196, 2.185, 228.428, -16.613
12198, 2.182, 230.186, -16.503
12200, 2.179, 232.119, -16.536
12202, 2.176, 233.613, -16.212
12204, 2.173, 235.547, -16.283
12206, 2.170, 237.129, -16.062
12208, 2.168, 238.887, -15.998
12210, 2.165, 240.381, -15.720
12212, 2.162, 241.875, -15.490
12214, 2.159, 243.633, -15.478
12216, 2.156, 245.303, -15.387
12218, 2.153, 246.797, -15.182
12220, 2.150, 248.291, -14.988
12222, 2.147, 249.785, -14.807
12224, 2.144, 251.367, -14.728
12226, 2.141, 252.773, -14.506
12228, 2.139, 254.355, -14.444
12230, 2.136, 255.762, -14.247
12232, 2.133, 257.256, -14.140
12234, 2.130, 258.574, -13.902
12236, 2.127, 259.893, -13.684
12238, 2.124, 261.475, -13.698
12240, 2.121, 262.793, -13.502
12242, 2.118, 264.111, -13.321
12244, 2.116, 265.430, -13.159
12246, 2.113, 266.836, -13.078
12248, 2.110, 268.154, -12.936
12250, 2.107, 269.385, -12.737
12252, 2.104, 270.791, -12.698
12254, 2.101, 272.109, -12.589
12256, 2.098, 273.516, -12.563
12258, 2.095, 274.658, -12.328
12260, 2.093, 275.977, -12.256
12262, 2.090, 277.295, -12.190
12264, 2.087, 278.525, -12.059
12266, 2.084, 279.932, -12.081
12268, 2.081, 281.162, -11.955
12270, 2.078, 282.305, -11.781
12272, 2.075, 283.535, -11.687
12274, 2.073, 284.854, -11.669
12276, 2.070, 286.172, -11.655
12278, 2.067, 287.314, -11.507
12280, 2.064, 288.633, -11.507
12282, 2.061, 289.775, -11.368
12284, 2.058, 291.182, -11.451
12286, 2.056, 292.412, -11.390
12288, 2.053, 293.643, -11.330
12290, 2.050, 294.961, -11.342
12292, 2.047, 296.191, -11.294
12294, 2.044, 297.510, -11.312
12296, 2.041, 298.740, -11.262
12298, 2.039, 299.883, -11.148
12300, 2.036, 301.289, -11.250
12302, 2.033, 302.520, -11.200
12304, 2.030, 304.014, -11.377
12306, 2.027, 305.156, -11.247
12308, 2.024, 306.650, -11.412
12310, 2.022, 307.969, -11.416
12312, 2.019, 309.199, -11.363
12314, 2.016, 310.693, -11.516
12316, 2.013, 311.924, -11.440
12318, 2.010, 313.330, -11.522
12320, 2.007, 314.648, -11.527
12322, 2.005, 316.055, -11.588
12324, 2.002, 317.549, -11.730
12326, 1.999, 318.955, -11.780
12328, 1.996, 320.537, -11.966
12330, 1.993, 321.943, -11.996
12332, 1.991, 323.438, -12.089
12334, 1.988, 324.932, -12.172
12336, 1.985, 326.250, -12.123
12338, 1.982, 327.920, -12.345
12340, 1.979, 329.414, -12.412
12342, 1.977, 330.996, -12.538
12344, 1.974, 332.666, -12.724
12346, 1.971, 334.248, -12.826
12348, 1.968, 335.830, -12.912
12350, 1.965, 337.500, -13.071
12352, 1.963, 339.346, -13.347
12354, 1.960, 340.928, -13.390
12356, 1.957, 342.598, -13.498
12358, 1.954, 344.268, -13.600
12360, 1.952, 345.850, -13.619
12362, 1.949, 347.783, -13.916
12364, 1.946, 349.541, -14.048
12366, 1.943, 351.299, -14.166
12368, 1.940, 352.969, -14.204
12370, 1.938, 354.814, -14.381
12372, 1.935, 356.572, -14.468
12374, 1.932, 358.418, -14.621
12376, 1.929, 0.527, -14.965
12378, 1.927, 2.197, -14.930
12380, 1.924, 4.043, -15.039
12382, 1.921, 5.977, -15.208
12384, 1.918, 7.910, -15.363
12386, 1.915, 9.844, -15.500
12388, 1.913, 11.865, -15.692
12390, 1.910, 13.711, -15.735
12392, 1.907, 15.645, -15.840
12394, 1.904, 17.666, -16.003
12396, 1.902, 19.336, -15.880
12398, 1.899, 21.182, -15.902
12400, 1.896, 23.115, -15.979
12402, 1.893, 25.049, -16.076
12404, 1.891, 26.982, -16.148
12406, 1.888, 28.652, -16.008
12408, 1.885, 30.586, -16.081
12410, 1.882, 32.432, -16.091
12412, 1.880, 34.189, -16.027
12414, 1.877, 36.123, -16.108
12416, 1.874, 37.969, -16.103
12418, 1.872, 39.727, -16.044
12420, 1.869, 41.484, -15.968
12422, 1.866, 43.154, -15.855
12424, 1.863, 44.824, -15.740
12426, 1.861, 46.582, -15.708
12428, 1.858, 48.428, -15.743
12430, 1.855, 50.010, -15.569
12432, 1.852, 51.680, -15.481
12434, 1.850, 53.262, -15.330
12436, 1.847, 54.844, -15.193
12438, 1.844, 56.426, -15.067
12440, 1.842, 58.008, -14.958
12442, 1.839, 59.678, -14.925
12444, 1.836, 61.084, -14.683
12446, 1.833, 62.578, -14.536
12448, 1.831, 63.984, -14.333
12450, 1.828, 65.391, -14.144
12452, 1.825, 66.973, -14.115
12454, 1.823, 68.379, -13.952
12456, 1.820, 69.873, -13.869
12458, 1.817, 71.279, -13.728
12460, 1.814, 72.686, -13.594
12462, 1.812, 74.004, -13.406
12464, 1.809, 75.322, -13.236
12466, 1.806, 76.729, -13.151
12468, 1.804, 77.959, -12.931
12470, 1.801, 79.277, -12.804
12472, 1.798, 80.596, -12.686
12474, 1.796, 81.826, -12.511
12476, 1.793, 83.145, -12.420
12478, 1.790, 84.375, -12.272
12480, 1.788, 85.605, -12.131
12482, 1.785, 86.836, -12.005
12484, 1.782, 88.066, -11.891
12486, 1.779, 89.209, -11.717
12488, 1.777, 90.439, -11.625
12490, 1.774, 91.758, -11.621
12492, 1.771, 92.812, -11.402
12494, 1.769, 94.043, -11.333
12496, 1.766, 95.186, -11.218
12498, 1.763, 96.328, -11.110
12500, 1.761, 97.559, -11.078
12502, 1.758, 98.613, -10.908
12504, 1.755, 99.668, -10.750
12506, 1.753, 100.811, -10.681
12508, 1.750, 101.953, -10.622
12510, 1.747, 103.096, -10.562
12512, 1.745, 104.326, -10.578
12514, 1.742, 105.469, -10.526
12516, 1.739, 106.611, -10.471
12518, 1.737, 107.578, -10.292
12520, 1.734, 108.633, -10.187
12522, 1.732, 109.775, -10.179
12524, 1.729, 111.006, -10.230
12526, 1.726, 112.061, -10.136
12528, 1.724, 113.115, -10.054
12530, 1.721, 114.258, -10.049
12532, 1.718, 115.225, -9.902
12534, 1.716, 116.455, -9.979
12536, 1.713, 117.510, -9.911
12538, 1.710, 118.564, -9.849
12540, 1.708, 119.707, -9.859
12542, 1.705, 120.850, -9.870
12544, 1.702, 121.992, -9.880
12546, 1.700, 122.959, -9.749
12548, 1.697, 124.189, -9.843
12550, 1.695, 125.156, -9.715
12552, 1.692, 126.387, -9.811
12554, 1.689, 127.617, -9.894
12556, 1.687, 128.760, -9.902
12558, 1.684, 129.814, -9.839
12560, 1.681, 130.957, -9.852
12562, 1.679, 132.188, -9.935
12564, 1.676, 133.330, -9.936
12566, 1.674, 134.561, -10.013
12568, 1.671, 135.703, -10.011
12570, 1.668, 136.758, -9.941
12572, 1.666, 137.988, -10.011
12574, 1.663, 139.131, -10.009
12576, 1.661, 140.449, -10.146
12578, 1.658, 141.592, -10.132
12580, 1.655, 142.822, -10.188
12582, 1.653, 144.141, -10.309
12584, 1.650, 145.283, -10.279
12586, 1.648, 146.514, -10.318
12588, 1.645, 147.744, -10.360
12590, 1.642, 149.150, -10.534
12592, 1.640, 150.381, -10.551
12594, 1.637, 151.699, -10.644
12596, 1.635, 153.018, -10.724
12598, 1.632, 154.072, -10.580
12600, 1.629, 155.479, -10.743
12602, 1.627, 156.797, -10.810
12604, 1.624, 158.115, -10.874
12606, 1.622, 159.434, -10.935
12608, 1.619, 160.752, -10.986
12610, 1.617, 162.246, -11.173
12612, 1.614, 163.477, -11.138
12614, 1.611, 165.059, -11.374
12616, 1.609, 166.377, -11.391
12618, 1.606, 167.695, -11.408
12620, 1.604, 169.189, -11.557
12622, 1.601, 170.596, -11.624
12624, 1.599, 172.178, -11.824
12626, 1.596, 173.496, -11.793
12628, 1.593, 174.990, -11.910
12630, 1.591, 176.396, -11.943
12632, 1.588, 177.715, -11.907
12634, 1.586, 179.297, -12.079
12636, 1.583, 180.703, -12.102
12638, 1.581, 182.197, -12.187
12640, 1.578, 183.691, -12.266
12642, 1.576, 185.361, -12.475
12644, 1.573, 186.592, -12.319
12646, 1.571, 188.086, -12.387
12648, 1.568, 189.668, -12.519
12650, 1.565, 191.162, -12.568
12652, 1.563, 192.568, -12.540
12654, 1.560, 194.150, -12.656
12656, 1.558, 195.645, -12.694
12658, 1.555, 197.227, -12.797
12660, 1.553, 198.545, -12.680
12662, 1.550, 200.127, -12.783
12664, 1.548, 201.621, -12.808
12666, 1.545, 203.203, -12.902
12668, 1.543, 204.521, -12.780
12670, 1.540, 206.104, -12.871
12672, 1.538, 207.686, -12.956
12674, 1.535, 209.092, -12.896
12676, 1.533, 210.586, -12.914
12678, 1.530, 211.904, -12.784
12680, 1.528, 213.398, -12.808
12682, 1.525, 214.717, -12.693
12684, 1.523, 216.123, -12.651
12686, 1.520, 217.617, -12.691
12688, 1.518, 219.023, -12.655
12690, 1.515, 220.430, -12.615
12692, 1.513, 221.836, -12.591
12694, 1.510, 223.066, -12.426
12696, 1.508, 224.561, -12.483
12698, 1.505, 225.791, -12.326
12700, 1.503, 227.197, -12.323
12702, 1.500, 228.428, -12.181
12704, 1.498, 229.746, -12.113
12706, 1.495, 230.889, -11.926
12708, 1.493, 232.295, -11.961
12710, 1.490, 233.613, -11.909
12712, 1.488, 234.932, -11.880
12714, 1.485, 236.162, -11.782
12716, 1.483, 237.393, -11.679
12718, 1.480, 238.535, -11.532
12720, 1.478, 239.766, -11.463
12722, 1.475, 240.820, -11.259
12724, 1.473, 242.139, -11.283
12726, 1.470, 243.281, -11.166
12728, 1.468, 244.424, -11.058
12730, 1.465, 245.566, -10.958
12732, 1.463, 246.709, -10.871
12734, 1.460, 247.764, -10.722
12736, 1.458, 248.906, -10.654
12738, 1.455, 250.137, -10.662
12740, 1.453, 251.104, -10.462
12742, 1.451, 252.070, -10.280
12744, 1.448, 253.301, -10.322
12746, 1.446, 254.355, -10.220
12748, 1.443, 255.498, -10.199
12750, 1.441, 256.377, -9.972
12752, 1.438, 257.520, -9.971
12754, 1.436, 258.486, -9.834
12756, 1.433, 259.453, -9.707
12758, 1.431, 260.508, -9.663
12760, 1.428, 261.562, -9.623
12762, 1.426, 262.617, -9.583
12764, 1.424, 263.496, -9.413
12766, 1.421, 264.639, -9.466
12768, 1.419, 265.430, -9.232
12770, 1.416, 266.309, -9.091
12772, 1.414, 267.275, -9.033
12774, 1.411, 268.330, -9.050
12776, 1.409, 269.297, -8.997
12778, 1.407, 270.264, -8.947
12780, 1.404, 271.143, -8.831
12782, 1.402, 272.197, -8.866
12784, 1.399, 272.988, -8.686
12786, 1.397, 273.867, -8.597
12788, 1.394, 274.834, -8.584
12790, 1.392, 275.713, -8.502
12792, 1.390, 276.592, -8.426
12794, 1.387, 277.559, -8.428
12796, 1.385, 278.525, -8.427
12798, 1.382, 279.316, -8.293
12800, 1.380, 280.371, -8.376
12802, 1.378, 281.162, -8.243
12804, 1.375, 281.953, -8.120
12806, 1.373, 282.920, -8.153
12808, 1.370, 283.887, -8.178
12810, 1.368, 284.678, -8.061
12812, 1.366, 285.557, -8.031
12814, 1.363, 286.523, -8.069
12816, 1.361, 287.314, -7.959
12818, 1.358, 288.281, -8.008
12820, 1.356, 289.160, -7.979
12822, 1.354, 290.039, -7.952
12824, 1.351, 290.918, -7.928
12826, 1.349, 291.797, -7.905
12828, 1.347, 292.676, -7.885
12830, 1.344, 293.555, -7.865
12832, 1.342, 294.346, -7.778
12834, 1.339, 295.225, -7.769
12836, 1.337, 296.191, -7.832
12838, 1.335, 297.070, -7.817
12840, 1.332, 297.949, -7.804
12842, 1.330, 298.740, -7.724
12844, 1.328, 299.795, -7.860
12846, 1.325, 300.674, -7.842
12848, 1.323, 301.553, -7.828
12850, 1.320, 302.432, -7.816
12852, 1.318, 303.486, -7.942
12854, 1.316, 304.277, -7.849
12856, 1.313, 305.068, -7.764
12858, 1.311, 306.035, -7.826
12860, 1.309, 306.914, -7.813
12862, 1.306, 307.881, -7.871
12864, 1.304, 308.760, -7.854
12866, 1.302, 309.727, -7.907
12868, 1.299, 310.693, -7.957
12870, 1.297, 311.572, -7.932
12872, 1.295, 312.539, -7.978
12874, 1.292, 313.506, -8.020
12876, 1.290, 314.385, -7.990
12878, 1.288, 315.439, -8.102
12880, 1.285, 316.318, -8.062
12882, 1.283, 317.461, -8.235
12884, 1.281, 318.428, -8.252
12886, 1.278, 319.395, -8.275
12888, 1.276, 320.273, -8.220
12890, 1.274, 321.328, -8.310
12892, 1.271, 322.295, -8.321
12894, 1.269, 323.262, -8.332
12896, 1.267, 324.404, -8.483
12898, 1.264, 325.283, -8.412
12900, 1.262, 326.426, -8.546
12902, 1.260, 327.393, -8.541
12904, 1.257, 328.359, -8.536
12906, 1.255, 329.502, -8.667
12908, 1.253, 330.381, -8.574
12910, 1.250, 331.611, -8.776
12912, 1.248, 332.578, -8.749
12914, 1.246, 333.896, -8.993
12916, 1.244, 334.775, -8.878
12918, 1.241, 335.830, -8.909
12920, 1.239, 337.061, -9.076
12922, 1.237, 338.115, -9.091
12924, 1.234, 339.170, -9.100
12926, 1.232, 340.312, -9.180
12928, 1.230, 341.367, -9.182
12930, 1.228, 342.510, -9.256
12932, 1.225, 343.564, -9.252
12934, 1.223, 344.795, -9.392
12936, 1.221, 345.850, -9.374
12938, 1.218, 347.080, -9.498
12940, 1.216, 348.223, -9.542
12942, 1.214, 349.365, -9.582
12944, 1.212, 350.596, -9.690
12946, 1.209, 351.738, -9.714
12948, 1.207, 352.881, -9.743
12950, 1.205, 354.111, -9.832
12952, 1.203, 355.254, -9.846
12954, 1.200, 356.309, -9.787
12956, 1.198, 357.539, -9.878
12958, 1.196, 358.770, -9.955
12960, 1.194, 0.088, -10.098
12962, 1.191, 1.318, -10.156
12964, 1.189, 2.373, -10.072
12966, 1.187, 3.604, -10.133
12968, 1.184, 4.922, -10.260
12970, 1.182, 5.977, -10.165
12972, 1.180, 7.295, -10.291
12974, 1.178, 8.438, -10.262
12976, 1.176, 9.580, -10.233
12978, 1.173, 10.811, -10.284
12980, 1.171, 12.217, -10.461
12982, 1.169, 13.447, -10.491
12984, 1.167, 14.678, -10.513
12986, 1.164, 15.820, -10.463
12988, 1.162, 16.963, -10.422
12990, 1.160, 18.193, -10.452
12992, 1.158, 19.248, -10.332
12994, 1.155, 20.479, -10.378
12996, 1.153, 21.709, -10.410
12998, 1.151, 22.939, -10.444
13000, 1.149, 24.082, -10.395
13002, 1.147, 25.312, -10.435
13004, 1.144, 26.367, -10.321
13006, 1.142, 27.598, -10.357
13008, 1.140, 28.828, -10.399
13010, 1.138, 29.971, -10.360
13012, 1.135, 31.025, -10.251
13014, 1.133, 32.168, -10.232
13016, 1.131, 33.311, -10.209
13018, 1.129, 34.453, -10.192
13020, 1.127, 35.684, -10.241
13022, 1.124, 36.826, -10.219
13024, 1.122, 37.969, -10.197
13026, 1.120, 38.936, -10.038
13028, 1.118, 40.078, -10.035
13030, 1.116, 41.221, -10.031
13032, 1.114, 42.188, -9.884
13034, 1.111, 43.330, -9.892
13036, 1.109, 44.385, -9.831
13038, 1.107, 45.439, -9.776
13040, 1.105, 46.582, -9.795
13042, 1.103, 47.549, -9.674
13044, 1.100, 48.516, -9.564
13046, 1.098, 49.570, -9.531
13048, 1.096, 50.625, -9.502
13050, 1.094, 51.592, -9.407
13052, 1.092, 52.646, -9.391
13054, 1.090, 53.701, -9.374
13056, 1.087, 54.580, -9.219
13058, 1.085, 55.459, -9.080
13060, 1.083, 56.426, -9.024
13062, 1.081, 57.568, -9.109
13064, 1.079, 58.447, -8.981
13066, 1.077, 59.502, -9.002
13068, 1.074, 60.205, -8.744
13070, 1.072, 61.260, -8.786
13072, 1.070, 62.139, -8.686
13074, 1.068, 63.018, -8.594
13076, 1.066, 63.984, -8.580
13078, 1.064, 64.775, -8.426
13080, 1.062, 65.654, -8.361
13082, 1.059, 66.621, -8.369
13084, 1.057, 67.500, -8.306
13086, 1.055, 68.291, -8.180
13088, 1.053, 69.258, -8.204
13090, 1.051, 70.049, -8.083
13092, 1.049, 70.840, -7.979
13094, 1.047, 71.631, -7.882
13096, 1.045, 72.510, -7.865
13098, 1.042, 73.301, -7.775
13100, 1.040, 74.092, -7.700
13102, 1.038, 74.795, -7.558
13104, 1.036, 75.674, -7.565
13106, 1.034, 76.553, -7.579
13108, 1.032, 77.256, -7.451
13110, 1.030, 78.047, -7.396
13112, 1.028, 78.838, -7.357
13114, 1.025, 79.541, -7.248
13116, 1.023, 80.332, -7.216
13118, 1.021, 81.123, -7.190
13120, 1.019, 81.826, -7.093
13122, 1.017, 82.617, -7.079
13124, 1.015, 83.408, -7.063
13126, 1.013, 84.111, -6.981
13128, 1.011, 84.814, -6.904
13130, 1.009, 85.518, -6.834
13132, 1.007, 86.221, -6.772
13134, 1.004, 86.924, -6.715
13136, 1.002, 87.627, -6.663
13138, 1.000, 88.418, -6.684
13140, 0.998, 89.121, -6.636
13142, 0.996, 89.736, -6.522
13144, 0.994, 90.439, -6.487
13146, 0.992, 91.143, -6.456
13148, 0.990, 91.934, -6.496
13150, 0.988, 92.549, -6.396
13152, 0.986, 93.252, -6.374
13154, 0.984, 93.955, -6.350
13156, 0.982, 94.570, -6.262
13158, 0.980, 95.273, -6.252
13160, 0.977, 95.889, -6.172
13162, 0.975, 96.504, -6.101
13164, 0.973, 97.207, -6.104
13166, 0.971, 97.910, -6.108
13168, 0.969, 98.613, -6.111
13170, 0.967, 99.229, -6.044
13172, 0.965, 99.844, -5.984
13174, 0.963, 100.547, -5.998
13176, 0.961, 101.250, -6.012
13178, 0.959, 101.865, -5.952
13180, 0.957, 102.393, -5.832
13182, 0.955, 103.008, -5.790
13184, 0.953, 103.623, -5.749
13186, 0.951, 104.414, -5.858
13188, 0.949, 104.941, -5.744
13190, 0.947, 105.645, -5.780
13192, 0.945, 106.260, -5.744
13194, 0.943, 106.787, -5.641
13196, 0.941, 107.490, -5.684
13198, 0.939, 108.018, -5.589
13200, 0.937, 108.721, -5.639
13202, 0.935, 109.336, -5.616
13204, 0.933, 109.863, -5.522
13206, 0.931, 110.479, -5.511
13208, 0.929, 111.094, -5.494
13210, 0.927, 111.709, -5.488
13212, 0.925, 112.324, -5.478
13214, 0.923, 112.939, -5.468
13216, 0.921, 113.555, -5.460
13218, 0.919, 114.170, -5.453
13220, 0.917, 114.697, -5.376
13222, 0.915, 115.400, -5.446
13224, 0.913, 116.016, -5.439
13226, 0.911, 116.631, -5.434
13228, 0.909, 117.070, -5.289
13230, 0.907, 117.861, -5.437
13232, 0.905, 118.477, -5.431
13234, 0.903, 119.092, -5.425
13236, 0.901, 119.707, -5.421
13238, 0.899, 120.234, -5.348
13240, 0.897, 120.850, -5.350
13242, 0.895, 121.465, -5.353
13244, 0.893, 122.080, -5.354
13246, 0.891, 122.607, -5.287
13248, 0.889, 123.223, -5.294
13250, 0.887, 123.838, -5.302
13252, 0.885, 124.541, -5.378
13254, 0.883, 125.068, -5.308
13256, 0.881, 125.596, -5.245
13258, 0.879, 126.299, -5.326
13260, 0.877, 126.914, -5.331
13262, 0.875, 127.441, -5.266
13264, 0.873, 128.057, -5.275
13266, 0.871, 128.672, -5.285
13268, 0.869, 129.287, -5.292
13270, 0.867, 129.902, -5.301
13272, 0.865, 130.518, -5.305
13274, 0.863, 131.045, -5.244
13276, 0.861, 131.748, -5.326
13278, 0.859, 132.275, -5.257
13280, 0.857, 132.891, -5.269
13282, 0.855, 133.682, -5.419
13284, 0.853, 134.121, -5.276
13286, 0.852, 134.824, -5.356
13288, 0.850, 135.439, -5.357
13290, 0.848, 135.967, -5.289
13292, 0.846, 136.582, -5.298
13294, 0.844, 137.197, -5.305
13296, 0.842, 137.900, -5.378
13298, 0.840, 138.428, -5.310
13300, 0.838, 139.043, -5.318
13302, 0.836, 139.658, -5.318
13304, 0.834, 140.273, -5.327
13306, 0.832, 140.889, -5.332
13308, 0.830, 141.504, -5.336
13310, 0.828, 142.119, -5.340
13312, 0.827, 142.822, -5.414
13314, 0.825, 143.438, -5.411
13316, 0.823, 143.965, -5.335
13318, 0.821, 144.580, -5.341
13320, 0.819, 145.371, -5.484
13322, 0.817, 145.986, -5.474
13324, 0.815, 146.602, -5.465
13326, 0.813, 147.217, -5.457
13328, 0.811, 147.744, -5.379
13330, 0.809, 148.447, -5.450
13332, 0.808, 149.150, -5.512
13334, 0.806, 149.678, -5.430
13336, 0.804, 150.293, -5.425
13338, 0.802, 150.996, -5.489
13340, 0.800, 151.611, -5.479
13342, 0.798, 152.227, -5.472
13344, 0.796, 152.930, -5.530
13346, 0.794, 153.545, -5.517
13348, 0.793, 154.072, -5.434
13350, 0.791, 154.688, -5.428
13352, 0.789, 155.566, -5.631
13354, 0.787, 156.094, -5.541
13356, 0.785, 156.709, -5.525
13358, 0.783, 157.412, -5.582
13360, 0.781, 158.115, -5.632
13362, 0.779, 158.643, -5.539
13364, 0.778, 159.434, -5.665
13366, 0.776, 160.049, -5.638
13368, 0.774, 160.664, -5.613
13370, 0.772, 161.279, -5.593
13372, 0.770, 161.982, -5.642
13374, 0.768, 162.598, -5.618
13376, 0.767, 163.301, -5.667
13378, 0.765, 164.004, -5.706
13380, 0.763, 164.619, -5.679
13382, 0.761, 165.234, -5.651
13384, 0.759, 165.938, -5.698
13386, 0.757, 166.641, -5.733
13388, 0.755, 167.256, -5.706
13390, 0.754, 167.871, -5.676
13392, 0.752, 168.574, -5.719
13394, 0.750, 169.189, -5.684
13396, 0.748, 169.893, -5.727
13398, 0.746, 170.596, -5.768
13400, 0.745, 171.299, -5.804
13402, 0.743, 171.914, -5.767
13404, 0.741, 172.529, -5.731
13406, 0.739, 173.232, -5.770
13408, 0.737, 173.848, -5.733
13410, 0.735, 174.551, -5.770
13412, 0.734, 175.166, -5.734
13414, 0.732, 175.781, -5.703
13416, 0.730, 176.396, -5.673
13418, 0.728, 177.100, -5.716
13420, 0.726, 177.803, -5.754
13422, 0.725, 178.418, -5.720
13424, 0.723, 179.121, -5.759
13426, 0.721, 179.736, -5.724
13428, 0.719, 180.352, -5.692
13430, 0.717, 180.879, -5.594
13432, 0.716, 181.670, -5.714
13434, 0.714, 182.373, -5.752
13436, 0.712, 182.988, -5.718
13438, 0.710, 183.691, -5.757
13440, 0.709, 184.395, -5.791
13442, 0.707, 184.922, -5.684
13444, 0.705, 185.713, -5.797
13446, 0.703, 186.152, -5.618
13448, 0.701, 186.855, -5.666
13450, 0.700, 187.471, -5.640
13452, 0.698, 188.174, -5.686
13454, 0.696, 188.613, -5.517
13456, 0.694, 189.404, -5.645
13458, 0.693, 190.020, -5.620
13460, 0.691, 190.723, -5.668
13462, 0.689, 191.162, -5.499
13464, 0.687, 191.865, -5.559
13466, 0.686, 192.480, -5.544
13468, 0.684, 193.184, -5.595
13470, 0.682, 193.799, -5.579
13472, 0.680, 194.414, -5.558
13474, 0.679, 194.941, -5.473
13476, 0.677, 195.557, -5.464
13478, 0.675, 196.260, -5.523
13480, 0.673, 196.787, -5.442
13482, 0.672, 197.490, -5.506
13484, 0.670, 198.105, -5.494
13486, 0.668, 198.721, -5.481
13488, 0.667, 199.336, -5.474
13490, 0.665, 199.863, -5.397
13492, 0.663, 200.479, -5.391
13494, 0.661, 201.094, -5.394
13496, 0.660, 201.709, -5.392
13498, 0.658, 202.236, -5.321
13500, 0.656, 202.852, -5.326
13502, 0.654, 203.467, -5.330
13504, 0.653, 203.906, -5.195
13506, 0.651, 204.609, -5.281
13508, 0.649, 205.137, -5.219
13510, 0.648, 205.752, -5.234
13512, 0.646, 206.279, -5.177
13514, 0.644, 206.807, -5.126
13516, 0.643, 207.510, -5.218
13518, 0.641, 208.037, -5.163
13520, 0.639, 208.564, -5.112
13522, 0.637, 209.092, -5.067
13524, 0.636, 209.707, -5.095
13526, 0.634, 210.234, -5.051
13528, 0.632, 210.674, -4.941
13530, 0.631, 211.201, -4.912
13532, 0.629, 211.816, -4.952
13534, 0.627, 212.344, -4.921
13536, 0.626, 212.959, -4.963
13538, 0.624, 213.398, -4.861
13540, 0.622, 213.926, -4.838
13542, 0.621, 214.541, -4.886
13544, 0.619, 214.893, -4.723
13546, 0.617, 215.420, -4.711
13548, 0.616, 216.123, -4.843
